setpoint_vazao_l_min,vazao_medida_l_min,pressao_linha_bar,temperatura_processo_c,abertura_valvula_pct,vibracao_bomba_mm_s,tempo_resposta_ms,ph_produto,densidade_produto_g_cm3,timestamp_2026-01-10 08:00:00,timestamp_2026-01-10 09:00:00,timestamp_2026-01-10 10:00:00,timestamp_2026-01-10 11:00:00,timestamp_2026-01-10 12:00:00,timestamp_2026-01-10 13:00:00,timestamp_2026-01-10 14:00:00,timestamp_2026-01-10 15:00:00,timestamp_2026-01-10 16:00:00,timestamp_2026-01-10 17:00:00,timestamp_2026-01-10 18:00:00,timestamp_2026-01-10 19:00:00,timestamp_2026-01-10 20:00:00,timestamp_2026-01-10 21:00:00,timestamp_2026-01-10 22:00:00,timestamp_2026-01-10 23:00:00,timestamp_2026-01-11 00:00:00,timestamp_2026-01-11 01:00:00,timestamp_2026-01-11 02:00:00,timestamp_2026-01-11 03:00:00,timestamp_2026-01-11 04:00:00,timestamp_2026-01-11 05:00:00,timestamp_2026-01-11 06:00:00,timestamp_2026-01-11 07:00:00,timestamp_2026-01-11 08:00:00,timestamp_2026-01-11 09:00:00,timestamp_2026-01-11 10:00:00,timestamp_2026-01-11 11:00:00,timestamp_2026-01-11 12:00:00,timestamp_2026-01-11 13:00:00,timestamp_2026-01-11 14:00:00,timestamp_2026-01-11 15:00:00,timestamp_2026-01-11 16:00:00,timestamp_2026-01-11 17:00:00,timestamp_2026-01-11 18:00:00,timestamp_2026-01-11 19:00:00,timestamp_2026-01-11 20:00:00,timestamp_2026-01-11 21:00:00,timestamp_2026-01-11 22:00:00,timestamp_2026-01-11 23:00:00,timestamp_2026-01-12 00:00:00,timestamp_2026-01-12 01:00:00,timestamp_2026-01-12 02:00:00,timestamp_2026-01-12 03:00:00,timestamp_2026-01-12 04:00:00,timestamp_2026-01-12 05:00:00,timestamp_2026-01-12 06:00:00,timestamp_2026-01-12 07:00:00,timestamp_2026-01-12 08:00:00,timestamp_2026-01-12 09:00:00,timestamp_2026-01-12 10:00:00,timestamp_2026-01-12 11:00:00,timestamp_2026-01-12 12:00:00,timestamp_2026-01-12 13:00:00,timestamp_2026-01-12 14:00:00,timestamp_2026-01-12 15:00:00,timestamp_2026-01-12 16:00:00,timestamp_2026-01-12 17:00:00,timestamp_2026-01-12 18:00:00,timestamp_2026-01-12 19:00:00,timestamp_2026-01-12 20:00:00,timestamp_2026-01-12 21:00:00,timestamp_2026-01-12 22:00:00,timestamp_2026-01-12 23:00:00,timestamp_2026-01-13 00:00:00,timestamp_2026-01-13 01:00:00,timestamp_2026-01-13 02:00:00,timestamp_2026-01-13 03:00:00,timestamp_2026-01-13 04:00:00,timestamp_2026-01-13 05:00:00,timestamp_2026-01-13 06:00:00,timestamp_2026-01-13 07:00:00,timestamp_2026-01-13 08:00:00,timestamp_2026-01-13 09:00:00,timestamp_2026-01-13 10:00:00,timestamp_2026-01-13 11:00:00,timestamp_2026-01-13 12:00:00,timestamp_2026-01-13 13:00:00,timestamp_2026-01-13 14:00:00,timestamp_2026-01-13 15:00:00,timestamp_2026-01-13 16:00:00,timestamp_2026-01-13 17:00:00,timestamp_2026-01-13 18:00:00,timestamp_2026-01-13 19:00:00,timestamp_2026-01-13 20:00:00,timestamp_2026-01-13 21:00:00,timestamp_2026-01-13 22:00:00,timestamp_2026-01-13 23:00:00,timestamp_2026-01-14 00:00:00,timestamp_2026-01-14 01:00:00,timestamp_2026-01-14 02:00:00,timestamp_2026-01-14 03:00:00,timestamp_2026-01-14 04:00:00,timestamp_2026-01-14 05:00:00,timestamp_2026-01-14 06:00:00,timestamp_2026-01-14 07:00:00,timestamp_2026-01-14 08:00:00,timestamp_2026-01-14 09:00:00,timestamp_2026-01-14 10:00:00,timestamp_2026-01-14 11:00:00,timestamp_2026-01-14 12:00:00,timestamp_2026-01-14 13:00:00,timestamp_2026-01-14 14:00:00,timestamp_2026-01-14 15:00:00,timestamp_2026-01-14 16:00:00,timestamp_2026-01-14 17:00:00,timestamp_2026-01-14 18:00:00,timestamp_2026-01-14 19:00:00,timestamp_2026-01-14 20:00:00,timestamp_2026-01-14 21:00:00,timestamp_2026-01-14 22:00:00,timestamp_2026-01-14 23:00:00,timestamp_2026-01-15 00:00:00,timestamp_2026-01-15 01:00:00,timestamp_2026-01-15 02:00:00,timestamp_2026-01-15 03:00:00,timestamp_2026-01-15 04:00:00,timestamp_2026-01-15 05:00:00,timestamp_2026-01-15 06:00:00,timestamp_2026-01-15 07:00:00,timestamp_2026-01-15 08:00:00,timestamp_2026-01-15 09:00:00,timestamp_2026-01-15 10:00:00,timestamp_2026-01-15 11:00:00,timestamp_2026-01-15 12:00:00,timestamp_2026-01-15 13:00:00,timestamp_2026-01-15 14:00:00,timestamp_2026-01-15 15:00:00,timestamp_2026-01-15 16:00:00,timestamp_2026-01-15 17:00:00,timestamp_2026-01-15 18:00:00,timestamp_2026-01-15 19:00:00,timestamp_2026-01-15 20:00:00,timestamp_2026-01-15 21:00:00,timestamp_2026-01-15 22:00:00,timestamp_2026-01-15 23:00:00,timestamp_2026-01-16 00:00:00,timestamp_2026-01-16 01:00:00,timestamp_2026-01-16 02:00:00,timestamp_2026-01-16 03:00:00,timestamp_2026-01-16 04:00:00,timestamp_2026-01-16 05:00:00,timestamp_2026-01-16 06:00:00,timestamp_2026-01-16 07:00:00,timestamp_2026-01-16 08:00:00,timestamp_2026-01-16 09:00:00,timestamp_2026-01-16 10:00:00,timestamp_2026-01-16 11:00:00,timestamp_2026-01-16 12:00:00,timestamp_2026-01-16 13:00:00,timestamp_2026-01-16 14:00:00,timestamp_2026-01-16 15:00:00,timestamp_2026-01-16 16:00:00,timestamp_2026-01-16 17:00:00,timestamp_2026-01-16 18:00:00,timestamp_2026-01-16 19:00:00,timestamp_2026-01-16 20:00:00,timestamp_2026-01-16 21:00:00,timestamp_2026-01-16 22:00:00,timestamp_2026-01-16 23:00:00,timestamp_2026-01-17 00:00:00,timestamp_2026-01-17 01:00:00,timestamp_2026-01-17 02:00:00,timestamp_2026-01-17 03:00:00,timestamp_2026-01-17 04:00:00,timestamp_2026-01-17 05:00:00,timestamp_2026-01-17 06:00:00,timestamp_2026-01-17 07:00:00,timestamp_2026-01-17 08:00:00,timestamp_2026-01-17 09:00:00,timestamp_2026-01-17 10:00:00,timestamp_2026-01-17 11:00:00,timestamp_2026-01-17 12:00:00,timestamp_2026-01-17 13:00:00,timestamp_2026-01-17 14:00:00,timestamp_2026-01-17 15:00:00,timestamp_2026-01-17 16:00:00,timestamp_2026-01-17 17:00:00,timestamp_2026-01-17 18:00:00,timestamp_2026-01-17 19:00:00,lote_producao_Lote_A,lote_producao_Lote_B,lote_producao_Lote_C,lote_producao_Lote_D,operador_op_a,operador_op_b,operador_op_c,operador_op_d,modo_controle_automatico,modo_controle_cascata,modo_controle_manual,status_valvula_intermitente,status_valvula_normal,status_valvula_travada,status_instrumentacao
0.19119810595190873,0.639145398226146,-0.8562941731319029,2.3170295003434243,-0.0961764667394548,0.9717706981520412,-1.574938907970564,0.9168100109128099,0.9227172962878152,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,estavel
0.5771757405872507,-0.021790708838069314,1.750977131409609,0.04050824177479703,0.2901536107543753,0.36868042147458047,1.087681219611231,0.5954355182851456,0.40062971017604626,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,inspecao
0.7705725680895248,0.7168582053352945,0.5684442446503455,-0.45705130066893435,0.2827832436161784,-0.12450087954670763,-0.6452982346339525,-0.27227561180955245,-0.6435454620474915,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,inspecao
-1.0279363256447096,-1.277267514950913,-0.7874318162724268,0.15231937490821867,0.3816690027203225,0.7068618850320348,2.3242648640810994,-0.4329628581233846,1.7058486754554685,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,inspecao
-1.4286023269257935,-0.07875495094234768,0.490083631672321,2.3170295003434243,1.552943180432141,1.2719067470592822,-0.6570472478830726,-0.46510030738615044,-1.1982635222912423,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,estavel
1.3246503987816978,1.387602724947264,0.8533919282067951,1.2704307062424458,0.41299306305766037,0.4504076085009651,0.058173933657100524,-1.0435743941159472,0.8900868221558332,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,estavel
0.39928330009992574,0.9567870661188774,0.47821081152413586,-0.29306163873991525,-0.2730652780561844,-0.0892736437594729,1.3535026443725682,1.8166585902702739,0.9553477704198043,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,inspecao
-0.6590951187627343,-0.07875495094234768,-1.8654838857276608,0.9368608257277349,0.9147922257165783,-1.3926813678871623,1.7970278945268439,-0.36868795959785,-0.6761759361794734,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,inspecao
1.5923050798818925,1.2706562676470883,-0.9631495544655713,0.14113826159487733,1.1359032398624902,-1.1503179856709866,1.8498984541478836,1.3667343005915433,1.346913460003631,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,inspecao
0.1871180041058694,-0.4563788340309764,-0.45024372406396185,0.2585399513849703,-1.2391975704215183,-0.4006824081186289,1.0348106599901914,0.04909888081811466,-0.28461024659564677,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,estavel
